step,close,price_return,action_delta,raw_target,risk_cap,shielded_target,target_position,prev_position,position,executed_trade,locked_position,sellable_position,limit_up,limit_down,pnl,cost,equity,max_equity,drawdown,dd_increase,reward
59,10.54,-0.04701627486437625,1.0,0.30014967916478,0.5394830167308677,0.30014967916478,0.30014967916478,0.20014967916478002,0.30014967916478,0.1,0.0,0.20014967916478002,0,0,-0.014111919816065643,0.0001,0.9293096228559384,1.0133180587356754,0.08290431139118837,0.013221594632931655,-0.040579073172371714
60,10.55,0.0009487666034157081,-1.0,0.20014967916478002,0.4568480685389067,0.20014967916478002,0.20014967916478002,0.30014967916478,0.20014967916478002,-0.1,0.1,0.20014967916478002,0,0,0.00018989533127591207,0.0001,0.929393163452343,1.0133180587356754,0.08282186877044911,0.0,0.00013594920233292145
61,10.53,-0.0018957345971565259,1.0,0.30014967916478,0.45736332275329983,0.30014967916478,0.30014967916478,0.20014967916478002,0.30014967916478,0.1,0.0,0.20014967916478002,0,0,-0.0005690041311181048,0.0001,0.9287713955865604,1.0133180587356754,0.08343546472921294,0.0006135959587638268,-0.0018201601390885225
62,9.16,-0.1301044634377967,-1.0,0.20014967916478002,0.4535283226556441,0.20014967916478002,0.20014967916478002,0.30014967916478,0.30014967916478,0.0,0.1,0.20014967916478002,0,1,-0.039050812958760533,0.0,0.8925021175360627,1.0133180587356754,0.11922805496070568,0.03579259023149274,-0.11050995751218878
63,8.78,-0.04148471615720532,-1.0,0.20014967916478002,0.2899123201154233,0.20014967916478002,0.20014967916478002,0.30014967916478,0.20014967916478002,-0.1,0.0,0.30014967916478,0,0,-0.008303152629106612,0.0001,0.8850022860206063,1.0133180587356754,0.126629316046306,0.007401261085600325,-0.023159620929250255
64,8.71,-0.007972665148063612,-1.0,0.10014967916478001,0.2667833663533599,0.10014967916478001,0.10014967916478001,0.20014967916478002,0.10014967916478001,-0.1,0.0,0.20014967916478002,0,0,-0.0007984598566667941,0.0001,0.8842071469935584,1.0133180587356754,0.12741400454582802,0.0007846884995220127,-0.002463765023154037
65,8.39,-0.03673938002296214,1.0,0.20014967916478002,0.26433124058055674,0.20014967916478002,0.20014967916478002,0.10014967916478001,0.20014967916478002,0.1,0.0,0.10014967916478001,0,0,-0.007353375124308801,0.0001,0.8776168194394206,1.0133180587356754,0.13391771529816635,0.006503710752338326,-0.02041474275792845
66,8.58,0.02264600715137062,-1.0,0.10014967916478001,0.24400712773336342,0.10014967916478001,0.10014967916478001,0.20014967916478002,0.10014967916478001,-0.1,0.1,0.10014967916478001,0,0,0.0022679903505730815,0.0001,0.879519484235466,1.0133180587356754,0.1320400572621304,0.0,0.0021720621831298643
67,8.2,-0.04428904428904438,-0.45263442397117615,0.0548862367676624,0.24987483248239742,0.0548862367676624,0.0548862367676624,0.10014967916478001,0.0548862367676624,-0.04526344239711762,0.0,0.10014967916478001,0,0,-0.0024308589710619758,4.526344239711762e-05,0.8773416863274766,1.0133180587356754,0.1341892323303283,0.0021491750681979227,-0.006765980028384809
68,8.43,0.028048780487804934,1.0,0.1548862367676624,0.2431586463017706,0.1548862367676624,0.1548862367676624,0.0548862367676624,0.1548862367676624,0.09999999999999999,0.0,0.0548862367676624,0,0,0.004344370055678344,9.999999999999999e-05,0.8810654491095233,1.0133180587356754,0.13051441103414718,0.0,0.004272907949934912
69,9.47,0.12336892052194555,0.27017244696617126,0.1819034814642795,0.2546424590063094,0.1819034814642795,0.1819034814642795,0.1548862367676624,0.1548862367676624,0.0,0.09999999999999999,0.0548862367676624,1,0,0.01910814783373298,0.0,0.8979009779623024,1.0133180587356754,0.11390015186088734,0.0,0.01918668572798955
70,9.01,-0.04857444561774032,1.0,0.2548862367676624,0.306562016159839,0.2548862367676624,0.2548862367676624,0.1548862367676624,0.2548862367676624,0.10000000000000003,0.0,0.1548862367676624,0,0,-0.0123809576465813,0.00010000000000000003,0.886694313885531,1.0133180587356754,0.1249595265361537,0.011059374675266367,-0.03453575545126959
71,9.01,0.0,1.0,0.3548862367676624,0.27200147360660776,0.27200147360660776,0.27200147360660776,0.2548862367676624,0.27200147360660776,0.017115236838945336,0.10000000000000003,0.1548862367676624,0,0,0.0,1.7115236838945335e-05,0.8866791379023451,1.0133180587356754,0.1249745030611007,1.4976524946988534e-05,6.318409802506987e-05
72,8.82,-0.021087680355160877,-1.0,0.17200147360660775,0.27195467464723394,0.17200147360660775,0.17200147360660775,0.27200147360660776,0.17200147360660775,-0.1,0.017115236838945336,0.2548862367676624,0,0,-0.0036271120960327846,0.0001,0.8833743853621693,1.0133180587356754,0.12823582117507884,0.0032613181139781455,-0.010214298143978815
73,8.91,0.010204081632653045,1.0,0.27200147360660776,0.26176307201495796,0.26176307201495796,0.26176307201495796,0.17200147360660775,0.26176307201495796,0.08976159840835021,0.0,0.17200147360660775,0,0,0.002671051755254669,8.976159840835021e-05,0.8856546309679147,1.0133180587356754,0.1259855448811869,0.0,0.0026523552573286934
74,8.89,-0.00224466891133553,-1.0,0.16176307201495796,0.2687951628128904,0.16176307201495796,0.16176307201495796,0.26176307201495796,0.16176307201495796,-0.1,0.08976159840835021,0.17200147360660775,0,0,-0.00036310453875410665,0.0001,0.885244480288545,1.0133180587356754,0.1263903049422891,0.0004047600611021829,-0.0012412671926301272
75,8.92,0.003374578177727712,1.0,0.26176307201495796,0.2675302870581922,0.26176307201495796,0.26176307201495796,0.16176307201495796,0.26176307201495796,0.1,0.0,0.16176307201495796,0,0,0.0008833399505566447,0.0001,0.8859379276559647,1.0133180587356754,0.12570597156695681,0.0,0.0008492858502431946
76,9.07,0.01681614349775789,-1.0,0.16176307201495796,0.2696688365201263,0.16176307201495796,0.16176307201495796,0.26176307201495796,0.16176307201495796,-0.1,0.1,0.16176307201495796,0,0,0.0027202310316416763,0.0001,0.8882592897061171,1.0133180587356754,0.1234151192228776,0.0,0.002651588499970021
77,9.17,0.011025358324145496,1.0,0.26176307201495796,0.27682775016965544,0.26176307201495796,0.26176307201495796,0.16176307201495796,0.26176307201495796,0.1,0.0,0.16176307201495796,0,0,0.0028860316649940137,0.0001,0.8907340082139633,1.0133180587356754,0.12097292598797767,0.0,0.0028519775646805635
78,9.43,0.028353326063249706,-1.0,0.16176307201495796,0.28445961270563275,0.16176307201495796,0.16176307201495796,0.26176307201495796,0.16176307201495796,-0.1,0.1,0.16176307201495796,0,0,0.004586521125833047,0.0001,0.8947303051593133,1.0133180587356754,0.11702915245024344,0.0,0.004517878594161392
79,9.42,-0.0010604453870625436,1.0,0.26176307201495796,0.2967838974676228,0.26176307201495796,0.26176307201495796,0.16176307201495796,0.26176307201495796,0.1,0.0,0.16176307201495796,0,0,-0.0002775854422215826,0.0001,0.8943924680213707,1.0133180587356754,0.1173625493881842,0.0003333969379407664,-0.0009784334184165654
80,9.61,0.02016985138004241,1.0,0.36176307201495794,0.29574202690341345,0.29574202690341345,0.29574202690341345,0.26176307201495796,0.29574202690341345,0.03397895488845548,0.1,0.16176307201495796,0,0,0.005965072729474353,3.397895488845548e-05,0.8996971936204889,1.0133180587356754,0.11212754389964395,0.0,0.0060390715053975546
81,9.35,-0.027055150884495296,-1.0,0.19574202690341344,0.31210142970132515,0.19574202690341344,0.19574202690341344,0.29574202690341345,0.19574202690341344,-0.1,0.03397895488845548,0.26176307201495796,0,0,-0.005295830072308788,0.0001,0.8948425804471797,1.0133180587356754,0.11691835279864493,0.004790808899000978,-0.014932991618826452
82,9.21,-0.014973262032085433,1.0,0.29574202690341345,0.29713013991779613,0.29574202690341345,0.29574202690341345,0.19574202690341344,0.29574202690341345,0.1,0.0,0.19574202690341344,0,0,-0.004428222862724869,0.0001,0.8907905338158592,1.0133180587356754,0.12091714330315473,0.003998790504509797,-0.012450836663488578
